DropOut (group),DistanceToHanoi,DOB - Year (group),EntryGrade (group),Gender,Major (group),NumOfCheating,AttendanceRate,CoursePassRate,EnglishAverageGrade,FinalAverageGrade,Gain5-6GradeRate,Gain7-8GradeRate,Gain9-10GradeRate,LargerstTimeFailASubject,NumOfCourse/StudyYears,ReExamRate,ReStudyRate,TotalYearsStudy
0,228,1992,,1,1,0,0.944639482,1,6.4,6.566666667,0.166666667,0.333333333,0,0,10.68292683,0,0,0.561643836
0,122,1992,96,1,1,0,0.954559061,0.98,6.923728814,7.814,0.04,0.34,0.18,1,14.01689708,0.18,0.041666667,3.567123288
0,433,1992,,1,1,0,0.919373354,0.958333333,6.247222222,7.022916667,0.083333333,0.375,0.041666667,1,13.46656418,0.041666667,0.043478261,3.564383562
0,93,1992,,1,1,0,0.952380952,1,5.767647059,7.125490196,0.215686275,0.31372549,0.019607843,0,13.0539972,0.039215686,0,3.906849315
0,65,1992,,1,1,0,0.94960452,1,6.55,6.835849057,0.20754717,0.339622642,0.018867925,1,12.69356955,0.037735849,0.019230769,4.175342466
0,8559,1992,,1,1,0,0.980148714,0.977777778,7.697727273,8.5,0,0.222222222,0.4,0,12.89246468,0,0,3.490410959
0,65,1992,,1,1,0,0.929950359,0.980392157,5.951923077,6.784313725,0.215686275,0.392156863,0,1,13.0539972,0.078431373,0.02,3.906849315
0,316,1992,,1,1,0,0.829921734,0.980392157,7.141666667,7.125490196,0.137254902,0.31372549,0.078431373,0,13.38245866,0.078431373,0,3.810958904
0,256,1992,,1,1,0,0.958574475,1,6.769230769,7.328,0.1,0.36,0.08,0,12.79803647,0.04,0,3.906849315
0,0,1992,,1,1,0,0.965853659,1,6.377272727,7.636956522,0.108695652,0.239130435,0.108695652,0,11.78245614,0.217391304,0,3.904109589
0,122,1992,,1,1,0,0.993097998,1,6.558333333,7.758333333,0.0625,0.333333333,0.125,0,12.28611501,0,0,3.906849315
0,65,1992,,1,1,0,0.967772015,0.980392157,6.946153846,7.196078431,0.098039216,0.37254902,0.039215686,1,14.29723502,0.039215686,0.02,3.567123288
0,65,1992,,1,1,0,0.88760516,0.946428571,5.935294118,6.628571429,0.267857143,0.339285714,0.017857143,1,14.33380084,0.053571429,0.037037037,3.906849315
0,82,1992,,1,1,0,0.98936659,1,7.3,8.114285714,0.081632653,0.224489796,0.224489796,0,13.73655914,0,0,3.567123288
0,80,1992,,1,1,0,0.99623573,1,6.453846154,7.732,0.04,0.4,0.12,0,12.79803647,0.1,0,3.906849315
0,41,1992,,1,1,0,0.994645669,1,7.125,7.595833333,0.020833333,0.520833333,0.020833333,0,12.29473684,0.020833333,0,3.904109589
0,0,1992,,1,1,0,0.996980318,1,6.971153846,7.942553191,0.042553191,0.276595745,0.234042553,0,12.03015428,0.042553191,0,3.906849315
0,125,1992,,1,1,0,0.949909376,0.97826087,7.291666667,7.823913043,0.043478261,0.369565217,0.217391304,1,12.90545734,0.043478261,0.022222222,3.564383562
0,316,1992,,1,1,0,0.831727875,0.980392157,6.086666667,6.556862745,0.274509804,0.235294118,0.019607843,0,13.0539972,0.117647059,0,3.906849315
0,0,1992,,1,1,0,0.983239822,1,7.636111111,7.912765957,0,0.489361702,0.170212766,0,12.03859649,0.170212766,0,3.904109589
0,868,1992,,1,1,0,0.906853488,0.98,7.976923077,7.998,0.08,0.28,0.12,0,12.79803647,0.18,0,3.906849315
0,0,1992,68,1,1,0,0.873287671,0.5,1.9,4.6,0,0.5,0,0,10.28169014,0,0,0.194520548
0,48,1992,62,1,1,0,0.962328767,0.5,2.7,4.5,0.25,0,0,0,7.978142077,0,0,0.501369863
0,111,1991,74,1,1,0,0.806652807,0.714285714,5.225,5,0.571428571,0,0,0,9.53358209,0,0,0.734246575
0,33,1991,62,1,1,0,0.922945205,0.75,5.15,4.85,0.5,0,0,0,7.978142077,0,0,0.501369863
0,41,1992,77,1,1,0,0.943588885,0.875,5.633333333,5.925,0.5,0.089285714,0.017857143,1,13.60852197,0.196428571,0.076923077,4.115068493
0,41,1992,98,1,1,0,0.95010661,0.941176471,6.705769231,6.494117647,0.215686275,0.274509804,0,1,13.38245866,0.117647059,0.040816327,3.810958904
0,80,1992,92,1,1,0,0.974362127,0.980769231,6.288461538,6.888461538,0.230769231,0.403846154,0.057692308,0,14.57757297,0.057692308,0,3.567123288
0,109,1991,80,1,1,0,0.88379171,0.783333333,6.783333333,5.661666667,0.333333333,0.083333333,0,2,15.36842105,0.3,0.25,3.904109589
0,145,1990,80,1,1,0,0.903399668,0.803921569,6.10754717,6.062745098,0.235294118,0.215686275,0.058823529,1,12.21456693,0.176470588,0.133333333,4.175342466
0,0,1991,61,1,1,0,0.707692308,0.714285714,4.425,4.957142857,0.428571429,0.142857143,0.142857143,1,9.53358209,0,0.166666667,0.734246575
0,52,1991,61,1,1,0,0.850742128,0.6,5.762711864,4.535555556,0.4,0.088888889,0,1,12.65408321,0.177777778,0.097560976,3.556164384
0,0,1992,67,1,1,0,0.957801007,1,6.15,6.14,0.4,0,0,0,9.918478261,0,0,0.504109589
0,216,1992,70,1,1,0,0.944349315,0.75,5.2,4.825,0.5,0,0,0,7.978142077,0,0,0.501369863
0,41,1992,100,1,1,0,0.966889655,0.979591837,6.922222222,7.371428571,0.06122449,0.408163265,0.081632653,0,13.7471176,0.040816327,0,3.564383562
0,48,1992,63,1,1,0,0.875440799,0.782608696,5.685,5.554347826,0.413043478,0.065217391,0.02173913,3,11.84062059,0.130434783,0.243243243,3.884931507
0,0,1992,72,1,1,0,0.946417156,0.962962963,5.755223881,6.775925926,0.240740741,0.203703704,0.037037037,1,12.74902975,0.074074074,0.038461538,4.235616438
0,122,1992,64,1,1,0,0.935816308,0.980392157,5.943283582,6.662745098,0.254901961,0.235294118,0.039215686,1,12.21456693,0.058823529,0.02,4.175342466
0,1080,1992,71,1,1,0,0.998287671,1,5.95,6.5,0.25,0.25,0,0,7.891891892,0,0,0.506849315
0,0,1992,60,1,1,0,0.987382044,1,7.148076923,8.072340426,0,0.446808511,0.276595745,0,12.03015428,0.042553191,0,3.906849315
1,0,1992,62,1,1,0,0.709289617,0.181818182,4.4,1.631818182,0.136363636,0.045454545,0,4,11.87869823,0.090909091,1.2,1.852054795
0,145,1991,74,1,1,0,0.972421784,0.888888889,6.173076923,6.494444444,0.240740741,0.277777778,0,1,15.13824885,0.12962963,0.102040816,3.567123288
0,70,1992,70,1,1,0,0.800972185,0.5,4.2,3.333333333,0.5,0,0,0,10.68292683,0.166666667,0,0.561643836
0,0,1992,95,1,1,0,0.889819066,0.833333333,5.566666667,6.016666667,0.333333333,0.166666667,0,1,10.73529412,0,0.2,0.55890411
0,0,1991,65,1,1,0,0.721104536,0.25,4.45,2.375,0,0,0,0,9.733333333,0,0,0.410958904
0,82,1991,66,1,1,0,0.901758642,0.961538462,5.686666667,6.640384615,0.230769231,0.307692308,0.019230769,1,12.63648469,0.230769231,0.019607843,4.115068493
0,0,1991,77,1,1,0,0.758033295,0.6,5.4,3.8,0.4,0.2,0,0,9.918478261,0.2,0,0.504109589
0,111,1991,89,1,1,0,0.733884118,0.565217391,5.939473684,4.291304348,0.304347826,0.043478261,0,2,12.62406015,0.260869565,0.277777778,1.821917808
0,0,1992,68,1,1,0,0.893329733,1,5.833333333,6.2,0.5,0.166666667,0,0,10.68292683,0.166666667,0,0.561643836
0,125,1992,89,1,1,0,0.897487136,0.737704918,5.848076923,5.532786885,0.459016393,0.147540984,0,2,14.60958005,0.37704918,0.22,4.175342466
0,0,1992,84,0,1,0,0.90572594,0.846153846,6.180645161,5.353846154,0.538461538,0.076923077,0,0,15.66006601,0.076923077,0,0.830136986
1,70,1992,80,1,1,0,0.443758166,0.19047619,3.744827586,1.580952381,0.095238095,0,0,2,8.32247557,0.047619048,0.5,2.523287671
0,0,1992,62,1,1,0,0.859960552,0.5,5.6,3,0.5,0,0,0,9.733333333,0.25,0,0.410958904
0,153,1992,63,1,1,0,0.845800702,1,5.7,5.983333333,0.5,0.166666667,0,0,10.68292683,0,0,0.561643836
0,316,1992,91,1,1,0,0.969435601,0.943396226,5.711538462,6.458490566,0.245283019,0.264150943,0.037735849,1,12.87949401,0.113207547,0.06,4.115068493
0,0,1992,62,1,1,0,0.686374719,0.546875,5.142372881,3.9890625,0.328125,0.078125,0.015625,4,15.55259654,0.171875,0.488372093,4.115068493
0,316,1991,95,1,1,0,0.977889667,0.958333333,6.370454545,6.766666667,0.229166667,0.375,0.041666667,1,12.28611501,0.083333333,0.043478261,3.906849315
0,0,1992,66,1,1,0,0.992085985,0.979166667,6.263461538,7.020833333,0.208333333,0.354166667,0.083333333,1,12.28611501,0.125,0.021276596,3.906849315
0,79,1992,67,1,1,0,0.861689815,0.8,5.4,6.3,0,0.2,0,0,8.859223301,0,0,0.564383562
0,0,1992,62,1,1,0,0.948734918,0.94,5.861666667,7.092,0.26,0.22,0.22,1,12.79803647,0.22,0.063829787,3.906849315
0,122,1988,92,1,1,0,0.881192459,0.962962963,5.848,6.548148148,0.277777778,0.240740741,0.018518519,1,13.82187938,0.018518519,0.038461538,3.906849315
0,0,1992,81,1,1,0,0.704650189,0.3125,4.418181818,3.0875,0.1875,0.0625,0,2,7.448979592,0.25,0.333333333,2.147945205
0,92,1992,90,1,1,0,0.826677724,0.732142857,6.85,5.442857143,0.285714286,0.196428571,0,4,13.32464146,0.267857143,0.244444444,4.202739726
0,0,1992,68,1,1,0,0.947318575,0.924528302,5.7,6.622641509,0.320754717,0.283018868,0.018867925,1,13.5754386,0.150943396,0.081632653,3.904109589
0,70,1992,84,1,1,0,0.891139955,0.872727273,5.438461538,6.643636364,0.236363636,0.345454545,0.036363636,1,13.17257218,0.236363636,0.1,4.175342466
0,92,1992,62,1,1,0,0.817985417,0.666666667,5.4,4.283333333,0.5,0,0,0,10.68292683,0,0,0.561643836
0,65,1992,83,1,1,0,0.954082884,0.98,6.165384615,6.73,0.22,0.34,0.02,1,14.01689708,0.02,0.020408163,3.567123288
0,117,1992,74,1,1,0,0.954376625,1,5.818333333,6.988,0.26,0.24,0.08,0,12.15046605,0.08,0,4.115068493
0,82,1992,70,1,1,0,0.924804821,0.686567164,5.975,5.449253731,0.373134328,0.119402985,0.014925373,3,16.04658793,0.313432836,0.31372549,4.175342466
0,0,1992,85,1,1,0,0.983406302,0.927272727,5.532894737,6.558181818,0.272727273,0.2,0.018181818,1,12.9851229,0.090909091,0.057692308,4.235616438
0,52,1992,82,1,1,0,0.413839891,0.333333333,2.15,2.6,0.166666667,0.083333333,0,5,7.69771529,0,0.714285714,1.55890411
0,198,1991,60,1,1,0,0.915716816,0.872727273,5.713461538,6.014545455,0.363636364,0.109090909,0.018181818,1,14.4216954,0.236363636,0.12244898,3.81369863
0,0,1992,80,1,1,0,0.79265855,0.507692308,6.171666667,4.067692308,0.369230769,0.030769231,0,3,16.73131171,0.246153846,0.511627907,3.884931507
0,378,1992,69,1,1,0,0.992998565,1,5.797727273,6.969565217,0.217391304,0.391304348,0.086956522,0,11.78245614,0.086956522,0,3.904109589
0,0,1992,89,1,1,0,0.943323085,0.93877551,6.758333333,6.440816327,0.346938776,0.183673469,0.040816327,1,13.7471176,0.204081633,0.065217391,3.564383562
0,7156,1992,84,1,1,0,0.890260556,0.944444444,5.905,6.32037037,0.314814815,0.185185185,0.018518519,1,14.16966211,0.203703704,0.058823529,3.810958904
0,0,1992,60,1,1,0,0.983732877,1,5.35,6.2,0.5,0.25,0,0,7.978142077,0.25,0,0.501369863
0,26,1991,86,1,1,0,0.878472222,0.4,4.566666667,4.62,0,0.2,0,0,8.859223301,0.2,0,0.564383562
0,0,1992,90,1,1,0,0.92076559,0.93877551,6.861111111,6.353061224,0.387755102,0.244897959,0,1,13.7471176,0.265306122,0.020833333,3.564383562
0,295,1992,79,1,1,0,0.783908162,0.618181818,4.709302326,4.438181818,0.309090909,0.145454545,0,3,13.1294964,0.109090909,0.571428571,4.189041096
0,0,1992,86,1,1,0,0.912846998,0.979166667,7.741666667,8.029166667,0,0.354166667,0.229166667,0,13.46656418,0.041666667,0,3.564383562
0,1456,1992,87,1,1,0,0.836995039,0.886792453,5.968674699,6.19245283,0.20754717,0.283018868,0,1,12.69356955,0.056603774,0.039215686,4.175342466
0,111,1988,69,1,1,0,0.800744879,0.333333333,1.986666667,3.833333333,0,0.333333333,0,0,2.517241379,0,0,1.191780822
0,117,1992,80,1,1,0,0.93019344,0.942307692,5.995454545,6.748076923,0.326923077,0.307692308,0.038461538,1,14.89795918,0.153846154,0.06122449,3.490410959
0,82,1992,96,1,1,0,0.929861529,0.981132075,6.9,7.781132075,0.056603774,0.301886792,0.226415094,1,13.5754386,0.188679245,0.019230769,3.904109589
0,52,1990,84,1,1,0,0.819065622,0.666666667,5.6,6.2,0.166666667,0.166666667,0.166666667,0,10.68292683,0.166666667,0,0.561643836
0,92,1992,83,1,1,1,0.773514592,0.481481481,4.773333333,3.961111111,0.314814815,0.018518519,0,4,13.12250333,0.259259259,0.459459459,4.115068493
0,0,1992,83,1,1,0,0.940103476,0.979591837,7.318181818,8.030612245,0.020408163,0.306122449,0.244897959,0,12.55087719,0.020408163,0,3.904109589
0,0,1992,76,1,1,0,0.849311369,0.833333333,5.733333333,5.666666667,0.333333333,0,0,0,10.68292683,0,0,0.561643836
0,0,1992,93,1,1,0,0.986273914,1,7,7.569230769,0.076923077,0.461538462,0.173076923,1,12.63648469,0.038461538,0.06122449,4.115068493
1,33,1992,78,1,1,0,0.862516483,0.897435897,5.276470588,5.382051282,0.666666667,0.025641026,0,1,10.95842956,0.076923077,0.054054054,3.55890411
0,55,1992,67,1,1,0,0.988555169,1,5.903846154,6.914583333,0.229166667,0.25,0.041666667,0,13.4562212,0.020833333,0,3.567123288
0,0,1992,75,1,1,0,0.891447368,0.333333333,3.7,3.466666667,0,0,0,0,5.951086957,0,0,0.504109589
0,0,1992,78,1,1,0,0.892411788,0.9375,6.061363636,6.55625,0.208333333,0.354166667,0,1,12.29473684,0.0625,0.021276596,3.904109589
0,0,1992,61,1,1,0,0.98831423,1,6.126923077,6.854166667,0.1875,0.333333333,0.020833333,0,12.28611501,0.104166667,0,3.906849315
0,0,1992,65,1,1,0,0.984188976,1,5.715384615,6.889583333,0.25,0.333333333,0.041666667,0,13.4562212,0.020833333,0,3.567123288
0,0,1992,72,1,1,0,0.889710954,0.803921569,5.568181818,6.003921569,0.254901961,0.137254902,0,1,14.29723502,0.196078431,0.108695652,3.567123288
0,80,1992,82,1,1,0,0.966592688,0.961538462,5.841666667,6.855769231,0.192307692,0.365384615,0.038461538,1,13.30995792,0.096153846,0.04,3.906849315
0,0,1992,82,1,1,0,0.875545012,0.625,5.988636364,4.685416667,0.354166667,0.041666667,0.020833333,2,12.36414961,0.291666667,0.371428571,3.882191781
0,0,1992,62,1,1,1,0.91884775,0.852941176,5.506896552,5.714705882,0.323529412,0.058823529,0,1,8.267821452,0.117647059,0.133333333,4.112328767
0,6730,1992,91,1,1,0,0.863416209,0.892857143,6.148076923,6.448214286,0.160714286,0.25,0.017857143,1,14.34385965,0.071428571,0.142857143,3.904109589
0,218,1992,60,1,1,0,0.833047945,0.5,4.6,3.55,0.5,0,0,0,7.891891892,0.25,0,0.506849315
0,109,1992,96,1,1,0,0.994505495,0.4,8.16,5.966666667,0,0,0.2,0,4.234338747,0,0,1.180821918
0,0,1992,76,1,1,0,0.975954254,0.979166667,6.203846154,6.429166667,0.291666667,0.166666667,0.041666667,1,13.4562212,0.145833333,0.021276596,3.567123288
0,125,1992,78,1,1,0,0.997245007,0.979591837,6.436538462,6.806122449,0.163265306,0.367346939,0,1,12.54207574,0.081632653,0.020833333,3.906849315
0,125,1992,69,1,1,0,0.910881974,0.854545455,6.161111111,5.909090909,0.363636364,0.145454545,0,2,15.43043813,0.309090909,0.145833333,3.564383562
0,80,1992,67,1,1,0,0.951536001,0.942307692,5.728333333,6.367307692,0.365384615,0.269230769,0,1,13.30995792,0.057692308,0.06122449,3.906849315
0,93,1992,60,1,1,0,0.886847752,0.894736842,5.207894737,6.033333333,0.456140351,0.140350877,0.070175439,1,13.45730919,0.192982456,0.036363636,4.235616438
0,33,1991,81,1,1,0,0.689481631,0.615384615,4.585106383,3.876923077,0.307692308,0.076923077,0,1,7.677993528,0,0.083333333,1.693150685
0,0,1992,79,1,1,0,0.871854433,0.6,5.25,3.54,0.6,0,0,0,9.918478261,0,0,0.504109589
0,109,1992,74,1,1,0,0.974226515,0.890909091,5.74,6.103636364,0.4,0.090909091,0,1,14.07784011,0.145454545,0.1,3.906849315
0,0,1992,62,1,1,0,0.985377644,1,5.956666667,6.98627451,0.176470588,0.196078431,0.058823529,0,13.0539972,0.176470588,0,3.906849315
0,0,1986,79,1,1,0,0.842013889,0.8,6.866666667,6,0.2,0.6,0,0,8.859223301,0,0,0.564383562
0,125,1992,93,0,1,0,0.952721986,0.957446809,6.958333333,7.310638298,0.106382979,0.276595745,0.191489362,1,13.18601076,0.191489362,0.044444444,3.564383562
0,0,1992,86,1,1,0,0.929339158,1,7.572222222,6.985416667,0.1875,0.270833333,0.020833333,0,13.46656418,0.020833333,0,3.564383562
0,145,1992,63,1,1,0,0.92082237,0.941176471,4.951666667,6.368627451,0.31372549,0.31372549,0.019607843,1,13.39208633,0.078431373,0.02,3.808219178
0,0,1992,61,1,1,1,0.91734163,0.843137255,5.430263158,5.733333333,0.450980392,0.137254902,0.019607843,1,12.39347537,0.098039216,0.108695652,4.115068493
1,0,1992,76,1,1,0,0.460243632,0.230769231,1.9,1.676923077,0.153846154,0,0,2,8.383392226,0.153846154,0.857142857,1.550684932
0,0,1990,73,1,1,0,0.95617396,0.979166667,6.595454545,7.114583333,0.166666667,0.395833333,0.041666667,1,13.4562212,0.0625,0.021276596,3.567123288
0,198,1992,88,1,1,0,0.96969697,1,6.7,7.366666667,0.133333333,0.333333333,0.111111111,0,12.62490392,0.022222222,0,3.564383562
0,145,1992,74,1,1,0,0.954148028,0.833333333,5.557333333,6.003333333,0.35,0.183333333,0.033333333,2,14.58055925,0.183333333,0.176470588,4.115068493
1,92,1992,,1,1,0,0.699111144,0.645833333,6.258333333,4.795833333,0.145833333,0.270833333,0.041666667,1,11.50361129,0.0625,0.021276596,4.17260274
0,0,1992,68,1,1,0,0.960644111,0.903846154,5.640384615,6.265384615,0.346153846,0.115384615,0.076923077,1,13.30995792,0.230769231,0.06122449,3.906849315
0,87,1992,83,1,1,0,0.965311345,0.980769231,6.651470588,7.363461538,0.153846154,0.365384615,0.096153846,1,13.30995792,0.038461538,0.04,3.906849315
0,0,1992,72,1,1,0,0.834710744,0.571428571,5.8,4.185714286,0.285714286,0.142857143,0,1,8.404605263,0.142857143,0.166666667,0.832876712
0,0,1992,69,1,1,0,0.902617334,0.897959184,5.177631579,6.048979592,0.408163265,0.183673469,0,2,11.90745672,0.142857143,0.088888889,4.115068493
0,360,1992,74,1,1,0,0.982751957,0.980392157,6.425,7.292156863,0.098039216,0.470588235,0.039215686,1,13.0539972,0.117647059,0.040816327,3.906849315
0,0,1992,76,1,1,0,0.820205479,0,3.3,1.65,0,0,0,0,9.864864865,0,0,0.202739726
0,80,1992,73,1,1,0,0.844454671,0.85483871,5.214634146,5.914516129,0.290322581,0.161290323,0.016129032,2,14.84908137,0.161290323,0.169811321,4.175342466
0,49,1992,88,1,1,0,0.983088052,1,6.251923077,7.738297872,0.063829787,0.276595745,0.191489362,0,13.17588326,0,0,3.567123288
0,0,1992,60,1,1,0,0.986554432,0.97826087,6.908333333,6.995652174,0.239130435,0.413043478,0.086956522,1,14.57465278,0.043478261,0.022222222,3.156164384
0,0,1992,62,1,1,0,0.925689006,0.925925926,6.113559322,6.298148148,0.37037037,0.111111111,0.018518519,1,12.94156271,0.148148148,0.018867925,4.17260274
0,0,1992,69,1,1,0,0.351027397,0,0.3,0.15,0,0,0,0,10.13888889,0,0,0.197260274
0,0,1992,98,1,1,0,0.92578125,0.8,6.79,6.92,0,0.2,0.4,0,5.598159509,0,0,0.893150685
0,316,1992,91,1,1,0,0.953651685,0.96,6.176923077,6.808,0.14,0.38,0,1,12.79803647,0.1,0.041666667,3.906849315
0,198,1991,65,1,1,0,0.977995574,1,5.801923077,6.875,0.166666667,0.354166667,0,0,12.28611501,0.104166667,0,3.906849315
1,26,1992,61,1,1,0,0.896300484,0.371428571,4.813333333,3.894285714,0.257142857,0,0,3,8.505326232,0.285714286,0.52173913,4.115068493
0,52,1992,75,1,1,0,0.944009881,0.875,6.5,5.7375,0.125,0.125,0,0,9.636963696,0,0,0.830136986
0,52,1992,85,1,1,0,0.843413375,0.777777778,5.332352941,5.522222222,0.4,0.088888889,0.022222222,3,12.6443418,0.155555556,0.216216216,3.55890411
0,0,1992,80,1,1,0,0.942224218,0.879310345,6.566176471,6.462068966,0.120689655,0.344827586,0,2,13.89107612,0.155172414,0.137254902,4.175342466
0,0,1992,73,1,1,0,0.928542167,0.943396226,6.161666667,6.724528302,0.264150943,0.264150943,0.037735849,1,13.56591865,0.056603774,0.06,3.906849315
0,52,1992,67,1,1,0,0.86917287,0.86440678,6.264,6.162711864,0.237288136,0.338983051,0.016949153,2,14.01106051,0.254237288,0.156862745,4.210958904
0,125,1992,69,1,1,0,0.943768694,0.96,6.933333333,7.052,0.22,0.4,0.1,1,14.02767102,0.12,0.041666667,3.564383562
0,0,1992,65,1,1,1,0.885091146,0.866666667,5.55,6.28,0.266666667,0.266666667,0,1,11.79956897,0.2,0.071428571,1.271232877
0,49,1992,89,1,1,0,0.984185194,0.924528302,5.238333333,6.224528302,0.41509434,0.226415094,0.018867925,1,13.56591865,0.150943396,0.06,3.906849315
0,90,1992,91,1,1,0,0.989324223,0.904761905,5.597826087,6.095238095,0.523809524,0.095238095,0.047619048,1,14.01279708,0.142857143,0.05,1.498630137
0,0,1992,66,1,1,0,0.306609547,0,1.356521739,0.975,0,0,0,0,3.348623853,0,0,1.194520548
0,0,1992,84,1,1,0,0.989681804,0.959183673,6.120454545,7.134693878,0.163265306,0.346938776,0.040816327,1,13.73655914,0.040816327,0.042553191,3.567123288
0,125,1992,89,1,1,0,0.952634593,0.980769231,6.507352941,7.123076923,0.153846154,0.326923077,0.019230769,1,12.63648469,0.038461538,0.019607843,4.115068493
0,0,1992,65,1,1,0,0.949742022,0.786885246,5.352941176,5.824590164,0.426229508,0.163934426,0.032786885,2,14.60958005,0.180327869,0.173076923,4.175342466
0,0,1992,86,1,1,0,0.967312349,0.864864865,5.925,6.194594595,0.297297297,0.162162162,0,1,9.530698659,0.135135135,0.027777778,3.882191781
0,49,1992,75,1,1,0,0.987190332,1,5.715,6.77254902,0.333333333,0.274509804,0.058823529,0,13.0539972,0.039215686,0,3.906849315
0,80,1992,74,1,1,0,0.915392562,0.807017544,5.4,6.173684211,0.368421053,0.192982456,0.01754386,2,13.6515748,0.263157895,0.163265306,4.175342466
0,6730,1992,71,1,1,0,0.949738524,0.924528302,5.765,6.524528302,0.245283019,0.339622642,0.018867925,1,13.56591865,0.150943396,0.06,3.906849315
0,80,1992,66,1,1,0,0.862804706,0.833333333,5.264179104,6.02037037,0.407407407,0.203703704,0.018518519,1,12.93307087,0.148148148,0.125,4.175342466
0,0,1992,70,1,1,0,0.954117248,1,7.302272727,7.35106383,0.127659574,0.382978723,0.063829787,0,13.18601076,0,0,3.564383562
1,52,1990,,1,1,0,0.834946919,0.882352941,6.511363636,6.452941176,0.156862745,0.274509804,0.098039216,1,13.0631579,0.176470588,0.0625,3.904109589
0,0,1992,84,1,1,0,0.920478269,0.867924528,6.391666667,6.033962264,0.358490566,0.113207547,0.018867925,1,14.86933128,0.283018868,0.152173913,3.564383562
0,316,1992,88,1,1,0,0.864627265,0.925925926,5.454901961,6.153703704,0.37037037,0.203703704,0.018518519,1,15.13824885,0.055555556,0.102040816,3.567123288
0,0,1992,62,1,1,0,0.961536048,0.980769231,6.078333333,6.723076923,0.173076923,0.269230769,0.038461538,0,12.28478964,0.115384615,0,4.232876712
0,0,1990,71,1,1,0,0.845528455,0.75,5.264444444,5.65,0.375,0.125,0,1,5.131810193,0,0.142857143,1.55890411
0,0,1992,61,1,1,0,0.893049645,0.727272727,5.716666667,5.272727273,0.363636364,0.181818182,0,1,10.56578947,0,0.1,1.04109589
0,125,1992,66,1,1,0,0.969826772,1,6.192307692,7.033333333,0.166666667,0.375,0.020833333,0,13.4562212,0.041666667,0,3.567123288
0,52,1992,77,1,1,0,0.734809614,0.333333333,3.3,3,0.333333333,0,0,0,10.73529412,0.166666667,0,0.55890411
0,33,1992,71,1,1,0,0.918981481,0.8,6.066666667,4.94,0.4,0,0,0,8.859223301,0,0,0.564383562
0,0,1992,74,1,1,0,0.802811021,0.470588235,5.652173913,4.105882353,0.235294118,0.117647059,0,2,9.330827068,0.117647059,0.545454545,1.821917808
0,0,1992,91,1,1,0,0.989067392,1,6.3,7.76122449,0.081632653,0.244897959,0.244897959,1,11.74326986,0.204081633,0.042553191,4.17260274
0,41,1992,75,1,1,0,0.955,0.962264151,5.964,6.950943396,0.188679245,0.452830189,0.018867925,1,13.56591865,0.075471698,0.039215686,3.906849315
0,0,1992,74,1,1,0,0.85205235,0.770833333,5.733333333,5.439583333,0.5,0.125,0.020833333,2,11.6644474,0.166666667,0.170731707,4.115068493
0,0,1992,76,1,1,1,0.897535587,0.828571429,5.43125,5.705714286,0.257142857,0.114285714,0,2,8.311646064,0.028571429,0.206896552,4.210958904
0,52,1992,74,1,1,0,0.895599337,0.681818182,5.22037037,4.922727273,0.454545455,0,0,1,14.70695971,0.181818182,0.157894737,1.495890411
0,109,1992,65,1,1,0,0.899016334,0.660714286,5.157831325,5.244642857,0.375,0.125,0.017857143,3,13.60852197,0.196428571,0.333333333,4.115068493
0,49,1991,60,1,1,0,0.974747475,0.315789474,4.325,4.563157895,0.368421053,0,0,2,20.76347305,0.368421053,0.461538462,0.915068493
0,125,1992,82,1,1,0,0.94742901,0.909090909,6.173076923,6.569090909,0.272727273,0.272727273,0,1,15.41858679,0.090909091,0.1,3.567123288
0,0,1992,68,1,1,1,0.838238536,0.666666667,5.356578947,4.841176471,0.352941176,0.078431373,0.019607843,2,12.39347537,0.294117647,0.214285714,4.115068493
0,0,1992,83,1,1,0,0.981616864,0.978723404,6.558333333,6.840425532,0.234042553,0.234042553,0.042553191,1,13.18601076,0.106382979,0.02173913,3.564383562
0,82,1991,61,1,1,0,0.984078988,1,6.828846154,7.69,0.04,0.52,0.1,0,14.01689708,0.08,0,3.567123288
0,49,1992,76,1,1,0,0.981422841,0.979591837,6.402272727,6.895918367,0.183673469,0.387755102,0.020408163,1,12.55087719,0.06122449,0.020833333,3.904109589
0,55,1992,67,1,1,0,0.849597135,0.888888889,5.16119403,5.957407407,0.407407407,0.148148148,0.018518519,1,12.93307087,0.12962963,0.08,4.175342466
0,111,1987,,1,1,0,0.706924743,0.387096774,6.627906977,3.585483871,0.112903226,0.080645161,0,4,15.35278155,0.193548387,0.878787879,4.038356164
0,90,1991,60,1,1,0,0.703634818,0.454545455,4.825333333,3.643636364,0.309090909,0.036363636,0,1,13.36551265,0.327272727,0.279069767,4.115068493
0,316,1992,87,1,1,0,0.62176628,0.909090909,5.86,6.418181818,0.181818182,0.454545455,0,0,21.58602151,0.363636364,0,0.509589041
0,0,1992,82,1,1,0,0.910075484,1,6.265909091,6.989795918,0.183673469,0.306122449,0.06122449,0,13.73655914,0.040816327,0,3.567123288
0,0,1992,72,1,1,0,0.975007714,1,7.126923077,7.486,0.04,0.48,0.04,0,12.79803647,0.12,0,3.906849315
0,26,1992,68,1,1,0,0.902826855,0.8,5.825,6.16,0.2,0.2,0,0,5.632716049,0,0,0.887671233
